distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
15.693303060946976,4.177117000371978,0.3313219539992365,1.0,0.0,0.0,1.0,0.0
43.28131438308468,3.3677926241961704,0.6760582745829428,1.0,1.0,1.0,1.0,0.0
7.847434936666215,0.6712826918709495,1.0705985323463172,1.0,1.0,0.0,1.0,0.0
18.22039233506801,6.885983628531424,0.302610408525304,1.0,0.0,0.0,1.0,0.0
151.37043724281128,5.340080994904885,1.171566647935164,1.0,0.0,0.0,1.0,1.0
24.2689063165786,0.1365210164650239,1.5017878561262346,1.0,1.0,1.0,1.0,0.0
2.148084810674618,0.4163982038248041,1.0374280646992489,1.0,1.0,1.0,0.0,0.0
7.383905740415544,0.2243517137437448,2.2801468839128525,1.0,0.0,0.0,1.0,0.0
10.53806364270547,0.1132482928734494,1.4282393714802817,1.0,0.0,1.0,1.0,0.0
36.43323901338162,29.453553764197927,1.9238129477771528,1.0,0.0,0.0,1.0,0.0
0.9785372182076616,2.864197823992661,3.2624799171119885,0.0,0.0,0.0,0.0,0.0
2.237794131991598,3.368231609215024,2.8791972446487897,1.0,0.0,0.0,1.0,0.0
1.3403698212283457,0.2956357231632575,1.1866985237863863,0.0,1.0,1.0,0.0,0.0
13.4919401203687,24.824728841659017,10.194358837073416,1.0,0.0,0.0,0.0,0.0
12.76621731458803,23.440057355518096,2.7481276779129304,1.0,0.0,0.0,0.0,0.0
17.797888237409733,1.3955083978923848,2.880479351502328,1.0,1.0,0.0,0.0,0.0
7.296527760363281,1.154785801591263,1.0233106550701525,1.0,0.0,0.0,1.0,0.0
39.02122929624737,2.6213584902645035,1.1991615810912342,1.0,1.0,0.0,1.0,0.0
6.841207405496939,0.2224398489959736,0.8355508377397158,1.0,0.0,0.0,1.0,0.0
58.97661093654849,9.002463447513398,0.3301413620228717,1.0,0.0,0.0,1.0,0.0
57.42422511211681,1.913080706013314,0.4129492816630996,1.0,0.0,0.0,1.0,0.0
3.92657788911382,3.939249377414808,0.1603788911215032,1.0,0.0,0.0,0.0,0.0
7.553377221179446,0.0432661375666219,1.2657414458068843,1.0,1.0,0.0,1.0,0.0
64.41457680200594,2.3588374022034198,0.7909427727860873,1.0,0.0,0.0,1.0,0.0
50.62877340606242,19.42710037378233,3.009400600727188,1.0,0.0,0.0,1.0,0.0
91.4346510495876,0.0413622207772471,0.1863672779828352,1.0,0.0,1.0,1.0,0.0
55.46476761849137,7.312226305709347,1.3519610521146603,1.0,0.0,0.0,1.0,0.0
2.6420106476803964,0.8556879212814695,0.7048097790620129,1.0,1.0,0.0,1.0,0.0
22.84200227538643,2.4908062476799864,0.1353329326517288,1.0,1.0,0.0,1.0,0.0
48.76578564456887,1.1817969876974526,1.1945166410152066,1.0,1.0,0.0,1.0,0.0
14.596934826504564,0.1200353271273689,0.2147517764987067,1.0,0.0,1.0,0.0,0.0
15.61301918112772,0.9951508390439204,0.9448706797071604,1.0,1.0,0.0,1.0,0.0
8.868768948330628,0.0942049113864502,0.2939335875262699,1.0,0.0,0.0,0.0,0.0
3.2313647628869178,0.3972852820667029,2.095418742983735,1.0,0.0,0.0,1.0,0.0
17.75676255924691,2.89589857359414,0.6626692813056486,1.0,0.0,0.0,0.0,0.0
3.117338549209953,1.3473765147131949,1.4955903443613956,1.0,0.0,0.0,1.0,0.0
2.8679883823669274,0.3177953235540808,2.2176799845747084,1.0,0.0,0.0,0.0,0.0
5.168708300909464,0.7001863987835331,0.7461276443231781,1.0,0.0,0.0,1.0,0.0
2.9616688328444827,0.8363988045255885,2.3550774706688213,1.0,0.0,0.0,0.0,0.0
19.303716219228725,0.6641080661924228,0.6737272441944606,1.0,0.0,0.0,1.0,0.0
1.16435282387936,0.484344963003985,1.013047137343178,0.0,0.0,0.0,1.0,0.0
12.712406073361551,0.5235817638414557,0.6534778515805675,1.0,1.0,0.0,1.0,0.0
129.94819601726903,15.701032908959052,1.5232807033155813,1.0,0.0,1.0,1.0,0.0
5.679132270055996,0.0895316307330594,0.6664960828672334,1.0,0.0,0.0,1.0,0.0
10.793846701750772,0.3063734034738903,1.9173870404044324,1.0,0.0,0.0,0.0,0.0
11.411762836142476,2.233248098230415,1.7617248473706295,1.0,1.0,0.0,1.0,0.0
2.987853653625281,9.315192456731053,1.9210455751598257,1.0,0.0,0.0,1.0,0.0
0.5309853690962157,1.5015749525111943,4.421388186525495,0.0,1.0,0.0,0.0,0.0
6.136180828579772,2.5795743495658146,1.4940869025947998,1.0,1.0,1.0,1.0,0.0
1.532551088402701,3.0971594880882045,0.397260474825972,0.0,1.0,0.0,0.0,0.0
21.37741931648692,0.4083239471789594,0.1908229420189754,1.0,1.0,0.0,1.0,0.0
9.59840134057398,0.4545563461632137,6.084828700634962,1.0,0.0,0.0,1.0,1.0
1.8217007092796456,0.6335440492580454,3.130279023483851,0.0,0.0,0.0,1.0,0.0
6.701852475884954,0.2600879664609424,3.796329317577032,1.0,0.0,0.0,1.0,0.0
22.545587575167414,0.3539392546618495,4.095442206076704,1.0,0.0,0.0,1.0,1.0
36.259333262273394,0.0339231086981945,0.743043443853572,1.0,0.0,0.0,1.0,0.0
56.55017286002055,0.2310745914578895,5.941664564353476,1.0,1.0,0.0,0.0,0.0
6.665165569871717,1.603089526251346,1.9579122665030164,1.0,0.0,0.0,1.0,0.0
6.808800330404797,2.8053765476385544,1.6388232989490152,1.0,0.0,0.0,0.0,0.0
36.59554185585082,1.3336652835533185,0.2495091460688046,1.0,1.0,0.0,0.0,0.0
1.0355867731861117,0.291383330616825,0.4681226802237083,0.0,0.0,0.0,1.0,0.0
11.501575521519866,1.2556352599084506,1.3956666585306363,1.0,0.0,0.0,1.0,0.0
335.1893199927121,1.1141676662234867,0.0982428061882022,1.0,0.0,0.0,1.0,1.0
43.32644363556807,0.2052546161410341,4.250634052124063,1.0,0.0,0.0,1.0,1.0
1.1158806875176952,0.1702369279899755,4.127313378541158,0.0,0.0,0.0,0.0,1.0
2.7527670071917023,11.342319584279718,0.6643287081033971,1.0,0.0,0.0,0.0,0.0
5.661214036946767,0.597677517294938,0.5841163280729911,1.0,0.0,0.0,1.0,0.0
3.686197717940449,0.9101560222487316,0.3286113528440366,1.0,0.0,1.0,0.0,0.0
6.73828899555201,0.5638174433225772,1.803965207104539,1.0,0.0,0.0,1.0,0.0
2.0641813981617174,0.5405324528665135,0.0955537420815342,1.0,0.0,0.0,1.0,0.0
23.168859063694292,1.5651112882475249,1.5671990564695866,1.0,1.0,0.0,0.0,0.0
34.357546821775465,0.2147583757678949,1.0242554729942046,1.0,1.0,0.0,1.0,0.0
9.683342426526249,0.0958507695888541,2.145045776735472,1.0,0.0,0.0,1.0,0.0
1.2495550299819964,1.9544535447975664,1.9938796907580247,0.0,1.0,0.0,1.0,0.0
40.64535578906872,5.1540126341838,0.2429960145528902,1.0,1.0,0.0,0.0,0.0
69.48260118984975,0.2368307817127536,1.4695552793660185,1.0,1.0,0.0,1.0,0.0
182.8617806125866,4.607446940796279,0.7745454177477062,1.0,0.0,0.0,0.0,0.0
3.2287645951183475,0.8024239783764274,2.53728284133329,1.0,0.0,0.0,1.0,0.0
49.725227375525904,0.1915388784389572,1.5371859443493818,1.0,0.0,0.0,0.0,0.0
34.392892581651964,0.0334896395218792,0.2927446316025824,1.0,0.0,0.0,1.0,0.0
5.154328337405886,0.0115028395396811,1.317723795660091,1.0,1.0,0.0,1.0,0.0
1.0651030675644535,3.233769351911159,1.8764465181393344,0.0,0.0,0.0,0.0,0.0
47.313946247141054,6.192771365896437,0.6235502432529512,1.0,1.0,0.0,0.0,0.0
59.54879608129269,0.0397277783358273,0.0860030149749835,1.0,0.0,0.0,0.0,0.0
15.71682605846159,0.1059374752374416,0.9974451917416198,1.0,0.0,0.0,1.0,0.0
3.2334218862006705,0.2821751529495738,1.796648252038254,1.0,0.0,0.0,1.0,0.0
5.7938900041198025,2.758511012799268,5.085685575610163,1.0,0.0,0.0,1.0,1.0
5.407948147852012,0.1650384057961251,2.392868843142355,1.0,0.0,0.0,0.0,0.0
5.169928151047387,0.5340603473673147,1.3488659963734704,1.0,1.0,1.0,1.0,0.0
14.745596550464564,0.3719498378464633,1.8850954642323496,1.0,0.0,0.0,1.0,0.0
0.2792390008700541,0.5337450061387218,1.515041094578828,0.0,0.0,0.0,1.0,0.0
22.64196198333612,0.0156251551030775,4.322207383685136,1.0,0.0,0.0,1.0,1.0
17.923879680428534,0.4616178563916719,0.2004927187005976,1.0,1.0,0.0,1.0,0.0
2.6606491192259845,0.6571620482044161,3.837859967860568,1.0,0.0,0.0,1.0,0.0
15.565700177635456,2.312278045811284,1.82402158506383,1.0,1.0,0.0,1.0,0.0
0.4702221183765718,2.199012831533902,0.3988931907635304,0.0,0.0,0.0,1.0,0.0
13.516070851706314,2.17877436539644,1.361951192253133,1.0,0.0,0.0,1.0,0.0
45.81517120084865,0.2274939766604979,0.7136080222791743,1.0,0.0,0.0,1.0,0.0
40.44223580038671,0.1871313017418883,1.9220246170930155,1.0,1.0,0.0,1.0,0.0
23.149755011200977,0.518713190397087,1.0585948680962731,1.0,0.0,0.0,1.0,0.0
97.59869963805797,1.229758521676822,0.0888947160027719,1.0,0.0,0.0,0.0,0.0
31.09332842362626,0.1185570842130443,0.8905722375887402,1.0,0.0,0.0,1.0,0.0
29.161900107097438,1.752120802942196,0.6879673688131865,1.0,0.0,0.0,1.0,0.0
8.826660758862396,0.610421409928841,3.998766986503962,1.0,1.0,0.0,1.0,0.0
20.63645258462792,0.2693514363619173,1.140022568276888,1.0,0.0,0.0,0.0,0.0
3.357480767025453,990.0703152204384,3.157889903466594,1.0,0.0,0.0,0.0,0.0
88.15891899379177,0.6552597799376982,5.433499527157334,1.0,0.0,0.0,1.0,1.0
13.055737908862952,5.632184690526676,1.7786906907549227,1.0,0.0,0.0,1.0,0.0
15.01904264488258,0.0238643075434555,0.503276157986172,1.0,0.0,0.0,0.0,0.0
1.3795527755550008,0.0564859884060373,4.871942856500879,0.0,0.0,0.0,0.0,1.0
12.88841173022372,0.551309047839657,0.3860377235996058,1.0,0.0,1.0,1.0,0.0
9.256743661850084,6.367836480326779,0.1086918646896518,1.0,1.0,0.0,1.0,0.0
45.78484032280978,0.1128164442500652,1.8105690769401293,1.0,0.0,0.0,0.0,0.0
58.7379027103199,19.731902039688705,0.0540649690428943,1.0,0.0,0.0,1.0,0.0
9.890449996813354,6.491197580734859,1.787365557273766,1.0,0.0,0.0,1.0,0.0
23.64084831698087,0.0726744769924955,0.2196999769292625,1.0,0.0,0.0,1.0,0.0
25.889255316437094,0.6641640092563497,0.1595166420146096,1.0,1.0,0.0,0.0,0.0
0.9751498696294676,0.0304344709598556,0.3515491063256714,0.0,0.0,0.0,1.0,0.0
3.448570108626739,0.3861739488221042,0.9356903615697244,1.0,0.0,0.0,0.0,0.0
21.28517633669824,0.1356336032574952,0.5836769808081782,1.0,1.0,0.0,1.0,0.0
20.30566763943381,0.147978414381481,1.030639511215577,1.0,1.0,0.0,1.0,0.0
6.119067523394739,0.677713446096705,1.6370117202483363,1.0,0.0,0.0,1.0,0.0
5.867706832595881,3.506005941404716,0.6423375619070926,1.0,1.0,1.0,1.0,0.0
3.2734257436599274,1.0569479133082866,1.6942812090883066,1.0,0.0,0.0,1.0,0.0
84.69070586279966,0.9602408322083136,2.738579525316071,1.0,0.0,0.0,1.0,0.0
2.508855399083292,0.2666659401935861,2.9316526810823893,1.0,0.0,0.0,1.0,0.0
3.657784023955523,0.0860089374318124,0.5659876654808181,1.0,0.0,0.0,0.0,0.0
51.51823660975869,0.8551411530700157,3.796220559509402,1.0,0.0,1.0,0.0,0.0
26.83582371001936,1.2491960795272778,1.9975050227966853,1.0,0.0,0.0,1.0,0.0
1.28142329110063,1.8530148229495769,1.924057623114976,0.0,0.0,0.0,1.0,0.0
44.36817791873928,0.4711965236351955,0.7021888532354046,1.0,0.0,0.0,1.0,0.0
4.422142802049489,0.4029902572361696,2.096687257379685,1.0,0.0,0.0,0.0,0.0
0.3756829554970323,3.42759085148296,2.483700563372998,0.0,1.0,0.0,0.0,0.0
23.93855032335293,1.6025022423049091,0.4039882578529757,1.0,1.0,0.0,0.0,0.0
13.716753248572005,4.38791947869821,0.4543092260655615,1.0,1.0,0.0,1.0,0.0
22.866665165918587,0.5643827939440674,3.760495719123275,1.0,0.0,0.0,1.0,0.0
9.562434147279536,21.382482374814277,0.5703192817885901,1.0,1.0,0.0,1.0,0.0
20.141476291885343,116.56247654457644,1.1729994639657837,1.0,0.0,0.0,1.0,1.0
4.159180999339164,0.6459010932268828,0.5687525021191133,1.0,1.0,0.0,0.0,0.0
7.7414908040384836,1.572492493766052,0.6217667280174148,1.0,0.0,0.0,1.0,0.0
15.098192010168956,0.3964948473474459,1.0017975520746136,1.0,0.0,0.0,1.0,0.0
10.399690599986046,0.4605122755537914,0.7435762627716558,1.0,0.0,0.0,1.0,0.0
5.148886061652787,0.7021097403827067,2.213030469076698,1.0,1.0,0.0,1.0,0.0
1.200795914339993,2.6545496119928385,0.0566684937506393,0.0,0.0,0.0,0.0,0.0
3.436953216718473,2.6770719033817665,0.5592237611094564,1.0,1.0,0.0,0.0,0.0
45.03173586828688,0.0550769662924378,1.3120674262975611,1.0,0.0,0.0,1.0,0.0
242.91318744983627,4.424775815687693,0.7414282588641178,1.0,0.0,0.0,0.0,0.0
4.586563849156941,3.3650702031013924,2.454287776616136,1.0,0.0,0.0,0.0,0.0
19.153041711722416,0.4035327407127892,1.1115630229969955,1.0,0.0,1.0,1.0,0.0
0.7180054102371294,10.054519850182633,1.341926903981394,0.0,1.0,0.0,0.0,0.0
9.520682342311844,0.8655891212915905,2.8941114501922978,1.0,1.0,0.0,1.0,0.0
32.37411507599688,3.2188838723141,2.392095936421786,1.0,0.0,0.0,0.0,0.0
0.4375144015550969,23.68062609965637,0.355723165407903,0.0,0.0,0.0,1.0,0.0
1.7503784820583512,0.0848987952541176,0.2646573795937004,0.0,0.0,0.0,1.0,0.0
11.187420221798869,7.290403745195848,0.6887829235704009,1.0,0.0,1.0,1.0,0.0
63.74208997786349,18.272897438869137,0.5810078179634958,1.0,0.0,0.0,1.0,0.0
3.2500487608211914,1.261072785064881,0.5081393333474191,1.0,1.0,0.0,0.0,0.0
11.542040444699037,0.8048523083378752,0.157328153081313,1.0,0.0,0.0,1.0,0.0
42.222096007049565,0.5579807175850403,2.1315822802146807,1.0,0.0,0.0,1.0,0.0
1.3995604221876954,2.5709701430560576,3.3937860665318835,0.0,0.0,0.0,0.0,0.0
13.167290329322626,6.01104602059799,0.8094968881947703,1.0,1.0,0.0,1.0,0.0
12.245640330726422,0.2265011197568998,0.9936801654131736,1.0,0.0,0.0,1.0,0.0
111.28520610936934,0.3790316875990881,1.8584721733251552,1.0,0.0,0.0,1.0,1.0
17.036648837830096,1.4762793645171113,0.8702562086479358,1.0,0.0,0.0,1.0,0.0
1.018135225729515,0.7082603751781418,0.9088981140866595,0.0,1.0,0.0,1.0,0.0
11.151462253519718,0.6103628474674294,1.374947355549462,1.0,0.0,0.0,1.0,0.0
45.24814645753786,0.2101068798284285,0.9182586306840668,1.0,0.0,0.0,0.0,0.0
5.376921586181484,0.2103563708677496,0.808983053057841,1.0,1.0,0.0,0.0,0.0
34.41390100453567,25.29759752778163,14.697713119893285,1.0,0.0,0.0,1.0,1.0
14.831331221991892,0.2555100214261181,0.3894169286762073,1.0,1.0,0.0,1.0,0.0
248.0640491587091,0.1715963308260967,1.42436925024607,1.0,0.0,0.0,1.0,1.0
5.767567057108512,2.383673650602133,0.3344863994402896,1.0,1.0,0.0,1.0,0.0
25.0762817130677,43.304460720572926,0.3256308367929246,1.0,0.0,0.0,1.0,0.0
6.082385127171143,3.8715829086400304,2.025796123132785,1.0,0.0,1.0,0.0,0.0
3.3117382727440763,0.1420768535127304,2.198426993408049,1.0,0.0,0.0,0.0,0.0
30.548179319272897,1.362458795854158,5.674145912777837,1.0,0.0,1.0,1.0,0.0
15.649440253171388,4.26259893148035,2.490477042731454,1.0,0.0,0.0,0.0,0.0
32.28174877555016,1.1921210941746032,0.394434318089882,1.0,1.0,0.0,1.0,0.0
8.154231197319094,0.137577032674175,0.7120677717286603,1.0,0.0,0.0,1.0,0.0
7.3354844398713315,0.3448675931869471,15.511619585551465,1.0,0.0,0.0,1.0,1.0
13.384351092273134,5.002755316673199,0.9884710219406666,1.0,0.0,0.0,0.0,0.0
73.46682948160334,1.7104679244167786,0.0597409542058283,1.0,0.0,0.0,0.0,0.0
11.3409775042472,11.879103853209797,0.9405435628666676,1.0,0.0,0.0,0.0,0.0
24.46517575751133,9.698102262250352,0.6512644371602117,1.0,0.0,0.0,1.0,0.0
9.311299583767031,0.0900261580721532,0.7049873006986794,1.0,0.0,0.0,1.0,0.0
62.60717342231195,4.135260042116445,6.990106344461613,1.0,0.0,0.0,0.0,0.0
15.840213285746508,0.4947047921200062,0.1260897002354525,1.0,1.0,0.0,1.0,0.0
1.5369209800836467,8.049938810132392,13.334843665405913,0.0,0.0,0.0,0.0,1.0
12.011082953567046,0.3141334246052936,0.798424737030367,1.0,0.0,1.0,1.0,0.0
28.0100758388116,4.8306575898270845,1.2142719385929517,1.0,0.0,0.0,1.0,0.0
17.341511935650434,1.0304541912552587,2.370736049303055,1.0,0.0,0.0,0.0,0.0
2.6023796680270554,3.809359821761661,9.23103865009918,1.0,1.0,0.0,0.0,0.0
1.5745254225957896,10.27062474096506,0.0678681448948048,0.0,0.0,0.0,1.0,0.0
92.00940533073997,2.252856296817942,1.8643223812385616,1.0,0.0,0.0,1.0,0.0
10.78074810225882,0.2248767481461609,1.3587823615415484,1.0,0.0,0.0,1.0,0.0
8.120673802604149,0.9333585037986628,1.1640809372566814,1.0,1.0,0.0,1.0,0.0
27.86854438559257,0.3468273842313594,1.1860332216135832,1.0,1.0,0.0,1.0,0.0
0.9485229238212614,23.4040948942388,0.9049802402049282,0.0,0.0,0.0,1.0,0.0
5.146676506658871,0.0218878445910325,0.4948976611214781,1.0,1.0,1.0,1.0,0.0
3.501877978151203,3.1755961535615724,1.3633141010850138,1.0,0.0,1.0,0.0,0.0
10.353495002248115,0.1045197670991398,0.6869418006462501,1.0,0.0,0.0,1.0,0.0
18.05086097915289,4.319051377235092,0.4530592428551214,1.0,0.0,0.0,1.0,0.0
112.2738758947181,1.1932574941975396,1.9891514965982744,1.0,1.0,0.0,1.0,0.0
0.1140563077765543,4.142286128653308,0.4918800293611361,0.0,0.0,0.0,0.0,0.0
6.649470226147477,0.8013490676586995,1.467927952885294,1.0,0.0,0.0,0.0,0.0
23.901037844927675,1.4401853648573244,3.2527909365993994,1.0,0.0,0.0,1.0,0.0
83.72351865170047,0.0531547698845511,2.926469874532212,1.0,0.0,0.0,1.0,0.0
5.211159233228633,23.262426196483982,0.2277900709006052,1.0,0.0,1.0,0.0,0.0
71.4505688377497,0.7576310175317804,0.5843739172159808,1.0,0.0,0.0,0.0,0.0
4.057044416113516,2.142441467365621,0.3680000579792843,1.0,0.0,0.0,1.0,0.0
7.888322856357224,0.5130490425957464,5.337625815459592,1.0,0.0,0.0,1.0,1.0
601.5229191365606,0.0287232060087352,0.8597786295284634,1.0,0.0,0.0,1.0,1.0
5.609998089130593,0.1375131862187362,0.7612338492848543,1.0,0.0,0.0,1.0,0.0
18.21889116945445,20.03331665810857,0.4357715162301507,1.0,1.0,0.0,1.0,0.0
8.0473017911002,4.16876441661883,0.2502091662877895,1.0,1.0,0.0,0.0,0.0
37.09366042581375,10.231150752374784,5.776353953919113,1.0,0.0,0.0,1.0,1.0
5.33601317760349,0.1428287458335137,9.359382534273646,1.0,1.0,0.0,0.0,0.0
63.58299864105625,0.3355575820265634,0.8983477764358463,1.0,0.0,0.0,1.0,0.0
5.764412015004839,0.624542382351953,8.56593477975357,1.0,1.0,0.0,1.0,1.0
7.230067263034045,4.029308624131385,5.746112420698082,1.0,1.0,0.0,1.0,1.0
8.958840996502083,0.4258756364635115,1.0050789362980668,1.0,0.0,0.0,0.0,0.0
2.763951594188863,0.390094288142046,0.6151757056209249,1.0,0.0,1.0,1.0,0.0
1.6260244076751902,0.2455087165504495,1.3353010248341248,0.0,0.0,0.0,1.0,0.0
7.072288684344729,0.6390526419979777,0.1800994500050547,1.0,1.0,0.0,1.0,0.0
27.3632052432114,1.510587227178259,0.0225160546160436,1.0,0.0,0.0,1.0,0.0
112.08715586311428,0.2980125709938463,2.339287241235982,1.0,0.0,0.0,1.0,1.0
13.289001530415335,1.19308651983017,0.5820122340728612,1.0,0.0,0.0,1.0,0.0
16.661349246372872,2.784198854624697,1.1415156833953473,1.0,1.0,1.0,1.0,0.0
1.2108737376337213,4.934786453067123,0.2922944476831284,0.0,0.0,0.0,0.0,0.0
2.90372788464036,0.0114936893502114,0.1564740056128372,1.0,0.0,0.0,0.0,0.0
1.818318848037209,9.376789375630883,1.2398076270956329,0.0,0.0,0.0,1.0,0.0
11.92402578293971,0.489777042999219,1.5305532010416611,1.0,0.0,0.0,1.0,0.0
2.7643927876578585,0.0031991638694411,1.3000723626355328,1.0,1.0,0.0,1.0,0.0
2.739623489079625,5.141774067425666,0.6172804939734674,1.0,1.0,1.0,1.0,0.0
26.756466053257903,1.4901173212455368,2.404669967220235,1.0,0.0,1.0,1.0,0.0
28.181007424974368,0.188856421641479,0.7810271973346895,1.0,1.0,0.0,1.0,0.0
10.991201271349372,50.86759173292829,0.3146428906960262,1.0,1.0,0.0,0.0,0.0
37.668193478716496,0.0945213669760086,0.537935608985979,1.0,1.0,0.0,1.0,0.0
70.2081977341558,0.7804616800549318,1.1605968262353363,1.0,1.0,0.0,1.0,0.0
170.24705804991328,0.4191106592020203,0.153334337580427,1.0,0.0,0.0,1.0,1.0
8.386406174854491,1.815767602203313,6.2003263008552745,1.0,0.0,0.0,0.0,0.0
0.9323514181419006,0.0713024922531146,0.3033993919247943,0.0,0.0,0.0,0.0,0.0
24.33748770584292,1.3986182664381062,6.230792396550816,1.0,1.0,0.0,1.0,1.0
19.301012611427623,1.4873433125491924,1.5921038494689397,1.0,0.0,0.0,1.0,0.0
36.55689878976508,0.3690114307559035,1.2963164925812551,1.0,0.0,0.0,0.0,0.0
1.832542598673618,0.9784309558128454,1.4283655233535069,0.0,0.0,0.0,1.0,0.0
3.427954441217969,0.0755861640330213,0.6836548066483253,1.0,0.0,0.0,1.0,0.0
4.901563644740287,3.7726764081543567,0.5778464388653306,1.0,1.0,0.0,0.0,0.0
33.003260934807656,1.5025980471427207,0.6169652368487685,1.0,1.0,0.0,0.0,0.0
39.2359718379168,0.8422490623950533,1.077600857835671,1.0,0.0,0.0,0.0,0.0
5.009789180333597,0.4309555638937691,0.9024322237161764,1.0,0.0,0.0,1.0,0.0
36.72505735354346,0.1299947927884691,1.1807455113232814,1.0,1.0,0.0,0.0,0.0
2.1628432785886056,2.13139729985865,0.4927185942695768,1.0,0.0,0.0,1.0,0.0
22.40957870729727,1.393890911906087,0.4946852117983596,1.0,0.0,0.0,1.0,0.0
2.25973391170566,0.7014426886554682,1.8820268895101235,1.0,0.0,0.0,1.0,0.0
